,tag,movieId,score,tag_lowercase_dups
25283,Ground Hog Day rip-off,184015,1.0,
25284,groundbreaking,8597,3.0,Groundbreaking;
25285,groundbreaking effects,1069,-1.0,
25286,groundbreaking science-fiction,260,2.0,
25287,Groundbreaking special effects,260,1.0,
25288,groundbreaking storytelling,133771,1.0,
25289,groundhog,1265,1.0,
25290,Groundhog Day,375367,7.0,
25291,Groundhog Day Rip-Off,184015,1.0,
25292,groundhogs,108701,1.0,
25293,group,737164,7.0,
25294,Group Assembles,170401,1.0,
25295,group dynamic,345135,6.0,
25296,group dynamics,531871,8.0,
25297,group home,104944,1.0,
25298,group madness,1732,1.0,
25299,group movie,76293,0.0,
25300,group of friends,1684427,23.0,
25301,group of girls,164857,1.0,
25302,group of guy friends,94,1.0,
25303,GROUP OF MEN,3196,1.0,
25304,group of teenage friends,190945,1.0,
25305,group psychology,276053,82.0,
25306,group sex,1048483,18.0,
25307,group therapy,983101,16.0,
25308,Groupe Dziga Vertov,116084,1.0,
25309,groupie,725990,15.0,
25310,Groupies,5610,0.0,groupies;
25311,groupthink,2428,1.0,
25312,grove,171713,1.0,
25313,Grover Babcock,109108,0.0,
25314,growing,354963,4.0,Growing;
25315,growing apart,234191,2.0,
25316,growing old,310460,1.0,
25317,growing suspense,1203,-1.0,
25318,Growing up,177615,9.0,Growing Up;growing up;
25319,growingup,110330,1.0,
25320,Grown Men Weep for Two Hours,2427,-4.0,
25321,grown son,82007,1.0,
25322,grown up,2797,1.0,
25323,grown ups,586,-1.0,
25324,grows on you,234423,2.0,
25325,Growth,92033,0.0,growth;
25326,grub,318,2.0,
25327,grudge,794291,7.0,
25328,grudging respect,136088,1.0,
25329,Gruesome,173369,1.0,gruesome;
25330,gruesome (torture scenes),54274,0.0,
25331,gruesome deaths,99951,1.0,
25332,gruesome ending,61236,-1.0,
25333,grumpy,476101,5.0,
25334,grumpy dad,131594,1.0,
25335,grumpy man,1784,1.0,
25336,grumpy old lady,26707,1.0,
25337,Grumpy old man,355502,10.0,grumpy old man;
25338,grun running,37480,-6.0,
25339,grunge,401396,6.0,
25340,grungy,89039,1.0,
25341,gruuthuse museum bruges,57669,1.0,
25342,Grzegorz Halama,128734,1.0,
25343,GrÃ©goire Leprince-Ringuet,147022,-2.0,
25344,Grégory Levasseur,103219,1.0,
25345,Gréta Olafsdóttir,3281,1.0,
25346,Grímur Hákonarson,147750,1.0,
25347,GSA,107083,1.0,
25348,GSP,110140,1.0,
25349,gst,188553,1.0,
25350,guadalcanal,171160,2.0,Guadalcanal;
25351,guadeloupe,102485,1.0,
25352,guajira peninsula,8873,2.0,
25353,Gualtiero Jacopetti,61913,1.0,
25354,guam,159032,1.0,
25355,Guangdong,102088,0.0,
25356,guangzhou,7438,1.0,
25357,Guantanamo,46559,1.0,guantanamo;
25358,Guantanamo Bay,2268,2.0,guantanamo bay;
25359,guantánamo,6548,1.0,
25360,guarani-kaiowá,84118,1.0,
25361,guaraníes,2745,1.0,
25362,guard,992649,18.0,
25363,guard dog,7930,1.0,
25364,guardian,1036800,7.0,
25365,guardian angel,629202,9.0,
25366,guardian monsters,27455,0.0,
25367,Guardians of the Galaxy,358682,18.0,
25368,Guarini is a goon,6483,-3.0,
25369,guatemala,102086,1.0,Guatemala;
25370,gucci mane,101285,0.0,
25371,Guel Arraes,72140,1.0,
25372,guerilla,157338,1.0,
25373,guerilla cinema,97744,0.0,
25374,guerilla fighting,3441,1.0,
25375,guerilla war,64499,1.0,
25376,guerilla warfare,235456,-2.0,
25377,guerillas,64499,1.0,
25378,guerra,41624,-28.0,
25379,guerra nas estrelas,260,1.0,
25380,Guerrilla,3753,1.0,guerrilla;
25381,guerrilla warfare,857497,11.0,
25382,guerrillas,316809,-1.0,
25383,guess the guest appearance,135536,0.0,
25384,guessed whodunit long before the end,3005,-5.0,
25385,guest,620459,10.0,
25386,guest workers,88678,0.0,
25387,guesthouse,355257,4.0,
25388,Guests,176419,1.0,
25389,Gugu Mbatha-Raw,184253,3.0,
25390,guide,523552,7.0,
25391,guide book,117877,1.0,
25392,guide dog,239590,2.0,
25393,Guidos,105213,1.0,
25394,guild,2021,1.0,
25395,Guild Navigator,7841,0.0,
25396,Guilherme Lobo,219877,2.0,
25397,Guillaume Canet,201651,0.0,
25398,Guillaume Gallienne,108041,1.0,
25399,Guillermo del Toro,790090,171.0,
25400,Guillermo Francella,71033,0.0,
25401,guillotine,1794136,21.0,
25402,Guilt,102204,7.0,guilt;
25403,guilt and redemption,8950,0.0,
25404,guilt pleasure,65868,2.0,
25405,guilty,373938,5.0,
25406,guilty conscience,914932,9.0,
25407,guilty pleasure,794010,41.0,Guilty Pleasure;Guilty pleasure;
25408,guilty pleasure; increadibly funny,35836,-4.0,
25409,guinea pig,90376,1.0,
25410,guiness,5604,-4.0,
25411,Guinness record,3441,0.0,
25412,guionista,148333,1.0,
25413,guitar,2705689,30.0,Guitar;
25414,guitar case,3267,1.0,
25415,guitar duel,8119,1.0,
25416,guitar player,412032,4.0,
25417,guitar playing,155818,1.0,
25418,Guitar Wolf,40226,0.0,
25419,guitarist,174449,1.0,
25420,guitars,217261,3.0,
25421,Guitly Pleasure,780,0.0,
25422,Gujarat,78192,0.0,
25423,gujarati movies,179281,1.0,
25424,Gujrat,109728,1.0,
25425,gujrati,179281,1.0,
25426,guk,2011,-3.0,
25427,gulag,299382,4.0,
25428,Gulf of Mexico,162598,2.0,gulf of mexico;
25429,Gulf War,518790,33.0,gulf war;
25430,gulf war veteran,99758,1.0,
25431,gulfstream,8361,1.0,
25432,Gullah,6273,-2.0,
25433,gullibility,92714,1.0,
25434,gullible woman,139399,1.0,
25435,Gulliver,179881,1.0,
25436,gum,158872,1.0,
25437,gump,2499,2.0,
25438,gun,10732369,133.0,Gun;
25439,gun battle,1457585,15.0,
25440,gun control,392169,7.0,Gun Control;
25441,gun dealer,88761,1.0,
25442,gun duel,303,1.0,
25443,gun enthusiast,115504,1.0,
25444,Gun Fight,7818,2.0,gun fight;
25445,gun fights,183383,9.0,
25446,Gun for a leg,54995,0.0,
25447,gun for hire,166766,2.0,
25448,gun fu,166422,32.0,
25449,gun in airport,62081,-4.0,
25450,gun in airport (scene),6815,0.0,
25451,gun in safe,123575,1.0,
25452,gun policy,2529,1.0,
25453,gun porn,62394,0.0,
25454,gun rampage,205937,6.0,
25455,Gun rights,3753,1.0,gun rights;
25456,gun runner,304610,4.0,
25457,gun safety,150230,1.0,
25458,gun shop,114773,1.0,
25459,gun shot,403408,3.0,
25460,gun smuggling,155273,10.0,
25461,gun store,59985,1.0,
25462,gun tactics,168248,13.0,
25463,gun violence,723678,12.0,
25464,gun-fight,132979,1.0,
25465,gun-fu,285968,9.0,
25466,gunboat,4337,2.0,
25467,Gundam,157196,1.0,gundam;
25468,gunfight,6640802,167.0,
25469,gunfighter,2094412,23.0,
25470,gunfighters,141951,2.0,
25471,gunfighting,2951,1.0,
25472,gunfights,636612,10.0,
25473,gunman,645533,9.0,
25474,Gunnar BjÃ¶rnstrand,5147,0.0,
25475,gunpowder,291376,2.0,
25476,gunrunner,619928,6.0,
25477,gunrunners,48528,1.0,
25478,guns,5052253,128.0,Guns;
25479,Guns don`t kill people,36529,-3.0,
25480,Guns don`t kill people.,36529,-4.0,
25481,Guns in space,1917,0.0,
25482,gunsel,913,-2.0,
25483,gunshot,308801,6.0,
25484,gunshot wound,1308582,11.0,
25485,gunslinger,2283841,34.0,
25486,gunsmith,151347,2.0,
25487,Gunther von Fritsch,25900,1.0,
25488,gunvald,242904,2.0,
25489,gurgle,51937,1.0,
25490,Gurinder Chadha,37912,2.0,
25491,gurney,98973,2.0,
25492,guru,892400,13.0,
25493,Guru Dutt,71444,1.0,
25494,Gurus,27593,1.0,
25495,Gus Meins,3086,0.0,
25496,Gus Van Sant,425107,23.0,
25497,Gustaf Molander,100240,1.0,
25498,Gustav Adolf,8660,-1.0,
25499,Gustav Klimt,131796,0.0,
25500,Gustav Machatý,3447,1.0,
25501,Gustave de Kervern,136159,0.0,
25502,Gustavo Loza,143468,0.0,
25503,Gustavo Taretto,96020,0.0,
25504,Gut Punch,122912,2.0,
25505,gut-wrenching,121,1.0,
25506,gut-wrenching story,179870,2.0,
25507,guts,30623,1.0,
25508,guttersnipe,8000,2.0,
25509,Gutwrenching,179889,1.0,gutwrenching;
25510,Guy Davidi,97933,0.0,
25511,guy fawkes,44191,-2.0,
25512,Guy Ferland,7773,0.0,
25513,guy flick,70223,2.0,
25514,Guy from the Office,33004,-2.0,
25515,Guy Green,148940,2.0,
25516,Guy Hamilton,167097,4.0,
25517,Guy Kibbee,9121,0.0,
25518,Guy Maddin,313167,8.0,
25519,Guy Moore,27369,0.0,
25520,guy movie,126602,2.0,
25521,Guy Pearce,1188383,39.0,
25522,Guy Pierce With Dweeb Focals,2275,-3.0,
25523,guy ritchie,71990,72.0,Guy Ritchie;
25524,guy ritchie film  english humor,4011,0.0,
25525,guy ritchie style,52604,0.0,
25526,Guy Stockwell,77517,1.0,
25527,guy who did Last Seduction,373,-3.0,
25528,Guy who looks like Shaggy,89275,1.0,
25529,guys,69998,-3.0,
25530,guyver,169904,1.0,
25531,gwangju uprising,270351,2.0,
25532,Gwar,3477,1.0,
25533,Gwendoline Christie,122886,9.0,
25534,gwendolyn shepherd,179511,1.0,
25535,gweneth paltro,7618,1.0,
25536,Gwenth Paltrow,12265,-8.0,
25537,gwyneth paltrow,50452,0.0,Gwyneth Paltrow;
25538,Gyaos,43081,0.0,
25539,gym,917882,12.0,
25540,gym coach,55241,1.0,
25541,gym instructor,258973,2.0,
25542,gymnasium,297908,4.0,
25543,gymnast,469254,4.0,
25544,gymnastic,156688,1.0,
25545,Gymnastics,236008,4.0,gymnastics;
25546,gymnastics instructor,121342,1.0,
25547,gymnsastics,142813,1.0,
25548,gynaecology,256,1.0,
25549,gynecological exam,4205,1.0,
25550,gynecologist,394947,7.0,
25551,gynocentric,67963,-1.0,
25552,gynoid,131190,1.0,
25553,gypsies,103088,3.0,Gypsies;
25554,gypsy,3980331,62.0,Gypsy;
25555,gypsy accent,4011,25.0,
25556,gypsy camp,2654,1.0,
25557,gypsy curse,742,2.0,
25558,gypsy girl,179607,2.0,
25559,gypsy music,90060,3.0,
25560,gypsy racism,68952,-2.0,
25561,gyrocopter,11480,5.0,
25562,gyser,171827,1.0,
25563,Gytis Lukšas,152801,1.0,
25564,György Pálfi,27506,0.0,
25565,Gábor Herendi,117352,1.0,
25566,GÃ©rard Depardieu,202700,-11.0,
25567,GÃ©rard Krawczyk,8605,0.0,
25568,GÃ©rard Philipe,69498,0.0,
25569,gÃ¶ta kanal,5753,0.0,
25570,Géla Babluani,48872,2.0,
25571,Génesis Rodríguez,91978,1.0,
25572,Géraldine Pailhas,52418,0.0,
25573,Gérard Blain,337666,0.0,
25574,Gérard Depardieu,742974,-1.0,
25575,Gérard Jugnot,253622,2.0,
25576,Gérard Krawczyk,5628,0.0,
25577,Gérard Oury,211697,0.0,
25578,Götz Spielmann,67801,0.0,
25579,Gülse Birsel,183445,1.0,
25580,Günter Gräwert,121320,1.0,
25581,h,546,-3.0,
25582,h bomb,86864,1.0,
25583,H with an H of G,5444,-5.0,
25584,H-bomb,107279,1.0,
25585,H. Bruce Humberstone,698384,1.0,
25586,H. C. Andersen,32230,1.0,
25587,h. g. wells,880,1.0,
25588,h. r. geiger,3235,-8.0,
25589,H. R. Giger,1214,25.0,
25590,H.A.L.O.,111364,1.0,
25591,H.C. Potter,304736,5.0,
25592,H.G. Wells,520899,34.0,
25593,H.P Lovecraft,77339,0.0,
25594,H.P. Lovecraft,541606,68.0,h.p. lovecraft;
25595,H.R. Giger,101411,0.0,
25596,h5n1 bird flu,61638,1.0,
25597,HA ENVELLIT MOLT,4779,1.0,
25598,ha ha ha,8917,-7.0,
25599,Haaz Sleiman,59018,0.0,
25600,habibie,182849,1.0,
25601,habor,79055,2.0,
25602,Hachiko,73290,0.0,
25603,hacienda,179309,1.0,
25604,Hacienda nightclub,5508,0.0,
25605,hack the system,55276,-1.0,
25606,hacker,3608008,85.0,Hacker;
25607,Hackers,105742,0.0,hackers;
25608,hacking,2596178,176.0,Hacking;
25609,hacking into the mainframe,103339,0.0,
25610,hacking physics,134170,1.0,
25611,Hackman,1953,-2.0,
25612,hackneyed,54962,-7.0,
25613,hacktivism,112334,1.0,
25614,hacky sack,59900,1.0,
25615,Had a hard time following the plot of the movie.,541,-8.0,
25616,had a very matrix trilogy progression,7153,-8.0,
25617,had no relation to original medium,31658,-3.0,
25618,had potential,203346,1.0,
25619,had potential but imploded,33836,1.0,
25620,Hades,142408,1.0,hades;
25621,hadrian's wall,79796,1.0,
25622,Hae-il Park,51709,1.0,
25623,Hae-jun Lee,84716,0.0,
25624,hagakure,3328,1.0,
25625,haggling,179053,1.0,
25626,hagiographic,179331,1.0,
25627,hagiography,1730,0.0,
25628,hagsploitation,108265,1.0,
25629,haha,380,-13.0,
25630,hahaha,50872,0.0,
25631,Hahaha!,1240,-10.0,
25632,HAHAHAHAHAHAHHAHA. Will Farrell fucking rules :),8641,-13.0,
25633,haifa israel,132394,2.0,
25634,Haifaa Al-Mansour,101070,-1.0,
25635,haiku,113559,2.0,
25636,hail,8361,1.0,
25637,Haile Gerima,205294,2.0,
25638,Hailee Steinfeld,483141,21.0,
25639,Hailey McCann,70599,-1.0,
25640,hair,1552887,13.0,
25641,hair coloring,157699,1.0,
25642,hair loss,75945,3.0,
25643,hair obsession,59181,-1.0,
25644,hair raising,593,0.0,
25645,hair salon,2724,1.0,
25646,hair style,110,1.0,
25647,hair stylist,89449,1.0,
25648,Hair-Trigger Temper,112552,1.0,
25649,haircut,407241,2.0,
25650,hairdo,32864,1.0,
25651,hairdresser,1739574,22.0,
25652,hairless,24,1.0,
25653,hairstyle,59900,1.0,
25654,hairstylist,134896,2.0,
25655,hairy potter,94677,2.0,
25656,haiti,352718,7.0,Haiti;
25657,haitian,233708,3.0,
25658,haitian gang,6548,1.0,
25659,Hajime Ishimine,83182,0.0,
25660,Hajime Sato,97031,0.0,
25661,Hajime Tsuburaya,109287,0.0,
25662,Hajrudin Krvavac,111370,0.0,
25663,Hal,924,-3.0,
25664,HAL 9000,924,-3.0,
25665,Hal Ashby,23314,1.0,
25666,Hal E. Chester,7818,1.0,
25667,Hal Haberman,69251,0.0,
25668,Hal Hartley,20872,4.0,
25669,Hal Hartly,8522,-7.0,
25670,hal holbrook,163191,2.0,Hal Holbrook;
25671,Hal Mohr,7479,1.0,
25672,Hal Needham,4396,0.0,
25673,Hal Roach,65263,1.0,
25674,Hal Walker,175996,1.0,
25675,Haley Bennett,142509,2.0,
25676,haley joel osment,3969,1.0,Haley Joel Osment;
25677,Haley Joel Osmond,4370,-7.0,
25678,Haley Lu Richardson,161922,1.0,
25679,half adult,60684,0.0,
25680,half bad,83480,0.0,
25681,half breed,506030,6.0,
25682,half brothers,7883,1.0,
25683,half caste,272561,2.0,
25684,half childish,60684,0.0,
25685,half good,52281,-6.0,
25686,half movie good,83480,0.0,
25687,half sister,367562,4.0,
25688,half vampire,116048,3.0,
25689,Half-Assed Productions,37380,0.0,
25690,half-baked,93840,0.0,
25691,half-baked romance,4643,-1.0,
25692,half-brother,209381,5.0,
25693,halfbreed,122256,1.0,
25694,halfway house,154922,3.0,
25695,Halfway Plot Switch,257403,2.0,
25696,halibut,8254,0.0,
25697,Hall 9000,924,-2.0,
25698,hall of fame,1651,1.0,
25699,hall of mirrors,113022,1.0,
25700,Halle Berry,607560,44.0,
25701,halley's comet,89523,4.0,
25702,halleys comet,2377,1.0,
25703,Hallie Todd,6332,-2.0,
25704,hallmark,98556,1.0,Hallmark;
25705,Hallmark Channel,171127,1.0,
25706,Hallmark Channel Production,753966,2.0,hallmark channel production;
25707,hallmark hall of fame,187481,1.0,
25708,Hallmark Movie,705771,4.0,
25709,Halloween,1954197,63.0,halloween;
25710,halloween costume,274763,3.0,
25711,halloween mask,243106,2.0,
25712,Halloween movie,61420,-11.0,
25713,halloween night,891,1.0,
25714,halloween parade,142604,2.0,
25715,halloween party,94803,1.0,
25716,halloween scene,918,1.0,
25717,Halloween theme,47499,0.0,
25718,hallucination,5721525,174.0,
25719,Hallucinations,88520,0.0,hallucinations;
25720,hallucinatory,1595137,458.0,Hallucinatory;
25721,hallucinogen,148485,3.0,
25722,hallucinogenic drug,13293,3.0,
25723,hallways,339295,3.0,
25724,halo,78022,1.0,Halo;
25725,Halston Sage,128512,1.0,
25726,haluk bilginer,113240,1.0,
25727,ham,32160,1.0,
25728,Ham Fisted,143355,1.0,Ham fisted;
25729,ham radio,105848,2.0,Ham Radio;
25730,hamari movie,913,0.0,
25731,hamburg,161752,1.0,Hamburg;
25732,hamburg germany,1094577,14.0,
25733,hamburger,573893,10.0,
25734,Hamfisted,6711,-1.0,
25735,Hamilton,165351,1.0,
25736,Hamilton Luske,106289,8.0,
25737,Hamilton MacFadden,445660,-1.0,
25738,Hamilton McFadden,102138,0.0,
25739,hamlet,559866,5.0,Hamlet;
25740,Hamlet Sarkissian,6766,0.0,
25741,hammer,903527,11.0,
25742,Hammer Film Productions,97203,11.0,
25743,hammer films,5649,1.0,
25744,Hammer Horror,630927,26.0,hammer horror;
25745,Hammer production,22699,0.0,
25746,hammer scene,27773,1.0,
25747,Hammett,1284,0.0,
25748,hammock,104137,1.0,
25749,Hammy,26640,1.0,
25750,Hampstead,49961,-4.0,
25751,Hampstead Heath,49961,-3.0,
25752,hamptons,7149,1.0,
25753,hamster,585957,6.0,
25754,Hamza Adam,102848,-1.0,
25755,Han Dynasty,129512,2.0,
25756,"han lever fra dag til dag på hoteller, han spilder en olieplet på sit ene jakkesæt,",72848,1.0,
25757,han river,51709,1.0,
25758,han shot first,260,2.0,
25759,Han Solo,125292,-1.0,han solo;
25760,Han Solo joins a team,260,1.0,
25761,Hana Makhmalbaf,105886,0.0,
25762,Hanafuda,85179,1.0,
25763,hanami,68472,1.0,
25764,hand,620642,7.0,
25765,hand clapping game,177641,2.0,
25766,hand drawn,65261,1.0,
25767,hand grenade,679607,12.0,
25768,hand held,118260,1.0,
25769,hand held camera,75373,2.0,
25770,hand held cameras,105227,0.0,
25771,Hand in the garberator,68941,2.0,
25772,hand mutilation,176741,1.0,
25773,hand on crotch,5170,1.0,
25774,hand tinted,175219,1.0,Hand tinted;
25775,hand to hand combat,1418046,22.0,
25776,hand washing,103219,1.0,
25777,hand-drawn,88267,2.0,
25778,hand-held camera,77455,1.0,Hand-held camera;
25779,hand-to-hand combat,189203,1.0,
25780,handbag designs,166844,1.0,
25781,handcam-real style,151473,3.0,
25782,handcar,4254,-1.0,
25783,handcrafter,150708,1.0,
25784,handcuffed,231665,5.0,
25785,handcuffed to a bed,184890,2.0,
25786,handcuffs,1651504,22.0,Handcuffs;
25787,Handdrawn,98607,1.0,
25788,handgun,476063,6.0,
25789,handheld camera,1041903,10.0,
25790,handheld cameras,446580,4.0,
25791,handheld game,942,1.0,
25792,handheld recorded,74731,1.0,
25793,handicap,454216,6.0,Handicap;
25794,handicap sex,97870,1.0,
25795,handicapped,551434,1.0,
25796,handkerchief,404880,5.0,
25797,handlanger,38095,1.0,
25798,handmade,162578,1.0,
25799,handprint,66066,1.0,
25800,hands,26157,1.0,
25801,hands held over head,1103,1.0,
25802,hands-free,110882,2.0,
25803,handshake,169351,2.0,
25804,handsome actor,104906,0.0,
25805,handsome actors,93840,0.0,
25806,handsome guy,134587,1.0,
25807,handsome star,163,0.0,
25808,Handwaving,108188,-1.0,
25809,Handycam,511036,65.0,handycam;
25810,handyman,428113,3.0,
25811,Haneke,63528,-12.0,haneke;
25812,hang glider,111207,2.0,
25813,hang gliding,253024,3.0,
25814,hangar,176166,2.0,
25815,hanged body,77540,1.0,
25816,hanged girl,26185,1.0,
25817,hanged man,216527,3.0,
25818,hanging,2391512,35.0,
25819,hanging a picture,65882,1.0,
25820,hanging from the ceiling,2348,1.0,
25821,hanging judge,187750,2.0,
25822,hanging posse,8657,1.0,
25823,hanging rock,1913,1.0,
25824,hanglider,159540,1.0,
25825,hangman,559435,6.0,
25826,hangout,441,0.0,
25827,hangover,642452,9.0,Hangover;
25828,Hanh Nguyen,163607,1.0,
25829,Hanif Kureishi,13490,-2.0,
25830,Hank Azaria,369758,6.0,
25831,Hank Williams,155810,1.0,
25832,hanks,2424,-3.0,
25833,Hanna Hemilä,114958,0.0,
25834,Hannah Arendt,103059,2.0,
25835,Hannah Cresswell,1027,0.0,
25836,Hannah Marshall,130488,1.0,
25837,Hannah Murray,82209,1.0,
25838,Hannah Spearritt,7345,-1.0,
25839,Hannes Holm,151113,1.0,
25840,Hannes Stöhr,93960,2.0,
25841,hannibal,593,3.0,
25842,hannibal buress,155798,1.0,
25843,Hannibal Lecter,65385,112.0,
25844,Hannibal Lector,593,6.0,
25845,hannover,45172,1.0,
25846,Hanns Zischler,41997,-1.0,
25847,Hanoi,4391,1.0,
25848,Hans Alfredson,79398,-1.0,
25849,hans blix,8917,0.0,
25850,Hans Canosa,48342,0.0,
25851,Hans Christian Andersen,55187,-1.0,
25852,Hans Christian Anderson,183933,1.0,
25853,Hans Conried,2087,-1.0,
25854,Hans Fjellestad,104368,0.0,
25855,Hans Matheson,45860,2.0,
25856,Hans Petter Moland,361486,-5.0,
25857,hans solo,187595,1.0,
25858,Hans Weingartner,33903,3.0,
25859,Hans Zimmer,735002,158.0,
25860,Hans-Christian Schmid,103887,1.0,
25861,Hansal Mehta,154276,1.0,
25862,Hansel & Gretel,366,1.0,
25863,hansel and gretel,512646,5.0,
25864,hanukah,2141,1.0,
